decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus
-27.551578,153.005006,2020-06-10T06:38:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,88e78474-3251-4986-bb2b-aa6e1fa05534,iNaturalist Australia,PRESENT
-27.551528,152.993058,2019-10-26T07:22:27Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,0a359f8c-cb28-4896-b7d7-e2b7499b5cb0,iNaturalist Australia,PRESENT
-27.551195,152.993728,2019-10-26T07:21:04Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,b783df0a-693f-4864-8b4d-2365a23033ef,iNaturalist Australia,PRESENT
-27.551161,152.993732,2019-10-26T07:18:31Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2dc8659e-c29b-43c0-93c0-64f9fac0c2e2,iNaturalist Australia,PRESENT
-27.551147,152.993697,2019-10-26T07:20:15Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,92377ab1-9f8b-43d0-ba05-1b2caa136080,iNaturalist Australia,PRESENT
-27.551142,152.993805,2019-10-26T07:19:47Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,4fa5e988-c8a6-4500-a1bd-588b643676b3,iNaturalist Australia,PRESENT
-27.550461,153.03032,2019-07-13T10:52:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,831a15f0-a9e1-4b74-a946-f50ca315e813,iNaturalist Australia,PRESENT
-27.550378,152.987275,2021-05-03T05:49:18Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,b4a3a326-4b0a-4cb7-b227-8ebab540498e,iNaturalist Australia,PRESENT
-27.55034,152.994437,2019-06-30T10:56:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,9770d7f2-ab71-44d7-ae2a-076d5f9c0d00,iNaturalist Australia,PRESENT
-27.550142,152.994933,2019-06-29T06:34:37Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,110f2b57-50cb-40ae-886b-0131e9afd7ce,iNaturalist Australia,PRESENT
-27.549825,152.996028,2019-06-30T10:56:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,30aeef39-c05d-4a78-ad07-9e87c515ae4a,iNaturalist Australia,PRESENT
-27.547192,153.001869,2019-10-30T03:43:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,69b174e1-0097-48be-b20d-94f5f711aad6,iNaturalist Australia,PRESENT
-27.547137,152.996217,2020-12-12T23:14:21Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,d1cd1b8d-0d19-4b32-87e2-f633b2251b0a,iNaturalist Australia,PRESENT
-27.547008,153.003892,2019-10-30T03:50:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2953e1d6-1182-4829-b5d7-1a60eb8d3b58,iNaturalist Australia,PRESENT
-27.546467,152.995637,2019-10-12T21:31:03Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,869b02db-c79d-4864-958a-c4faaf3e3646,iNaturalist Australia,PRESENT
-27.545563,152.995208,2019-09-24T05:44:27Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,c4247b9f-2dff-4228-9c56-67c6ff317c49,iNaturalist Australia,PRESENT
-27.545253,152.997803,2020-09-08T07:08:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,4357d01b-1cc9-4dad-a005-d300b06712fd,iNaturalist Australia,PRESENT
-27.522883,153.0133,2020-02-15T04:19:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,e328bf7f-88b1-4712-a0e7-a6088030e72a,iNaturalist Australia,PRESENT
-27.491974,152.959918,2017-05-21T00:33:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,87190485-f336-4f8a-af93-dd003b0db59a,iNaturalist Australia,PRESENT
